SIHcode,City name,IBGE code,,,,
431210,MATA,4312104,,,,
431213,MATO CASTELHANO,4312138,,,,
431215,MATO LEITAO,4312153,,,,
431217,MATO QUEIMADO,4312179,,,,
431220,MAXIMILIANO DE ALMEIDA,4312203,,,,
431225,MINAS DO LEAO,4312252,,,,
431230,MIRAGUAI,4312302,,,,
431235,MONTAURI,4312351,,,,
431237,MONTE ALEGRE DOS CAMPOS,4312377,,,,
431238,MONTE BELO DO SUL,4312385,,,,
431240,MONTENEGRO,4312401,,,,
431242,MORMACO,4312427,,,,
431244,MORRINHOS DO SUL,4312443,,,,
431245,MORRO REDONDO,4312450,,,,
431247,MORRO REUTER,4312476,,,,
431250,MOSTARDAS,4312500,,,,
431260,MUCUM,4312609,,,,
431261,MUITOS CAPOES,4312617,,,,
431262,MULITERNO,4312625,,,,
431265,NAO-ME-TOQUE,4312658,,,,
431267,NICOLAU VERGUEIRO,4312674,,,,
431270,NONOAI,4312708,,,,
431275,NOVA ALVORADA,4312757,,,,
431280,NOVA ARACA,4312807,,,,
431290,NOVA BASSANO,4312906,,,,
431295,NOVA BOA VISTA,4312955,,,,
431300,NOVA BRESCIA,4313003,,,,
431301,NOVA CANDELARIA,4313011,,,,
431303,NOVA ESPERANCA DO SUL,4313037,,,,
431306,NOVA HARTZ,4313060,,,,
431308,NOVA PADUA,4313086,,,,
431310,NOVA PALMA,4313102,,,,
431320,NOVA PETROPOLIS,4313201,,,,
431330,NOVA PRATA,4313300,,,,
431333,NOVA RAMADA,4313334,,,,
431335,NOVA ROMA DO SUL,4313359,,,,
431337,NOVA SANTA RITA,2207959,,,,
431339,NOVO CABRAIS,4313391,,,,
431340,NOVO HAMBURGO,4313409,,,,
431342,NOVO MACHADO,4313425,,,,
431344,NOVO TIRADENTES,4313441,,,,
431346,NOVO XINGU,4313466,,,,
431349,NOVO BARREIRO,4313490,,,,
431350,OSORIO,4313508,,,,
431360,PAIM FILHO,4313607,,,,
431365,PALMARES DO SUL,4313656,,,,
431370,PALMEIRA DAS MISSOES,4313706,,,,
431380,PALMITINHO,4313805,,,,
431390,PANAMBI,4313904,,,,
431395,PANTANO GRANDE,4313953,,,,
431400,PARAI,4314001,,,,
431402,PARAISO DO SUL,4314027,,,,
431403,PARECI NOVO,4314035,,,,
431405,PAROBE,4314050,,,,
431406,PASSA SETE,4314068,,,,
431407,PASSO DO SOBRADO,4314076,,,,
431410,PASSO FUNDO,4314100,,,,
431413,PAULO BENTO,4314134,,,,
431415,PAVERAMA,4314159,,,,
431417,PEDRAS ALTAS,4314175,,,,
431420,PEDRO OSORIO,4314209,,,,
431430,PEJUCARA,4314308,,,,
431440,PELOTAS,4314407,,,,
431442,PICADA CAFE,4314423,,,,
431445,PINHAL,4314456,,,,
431446,PINHAL DA SERRA,4314464,,,,
431447,PINHAL GRANDE,4314472,,,,
431449,PINHEIRINHO DO VALE,4314498,,,,
431450,PINHEIRO MACHADO,4314506,,,,
431454,PINTO BANDEIRA,4314548,,,,
431455,PIRAPO,4314555,,,,
431460,PIRATINI,4314605,,,,
431470,PLANALTO,2925006,,,,
431475,POCO DAS ANTAS,4314753,,,,
431477,PONTAO,4314779,,,,
431478,PONTE PRETA,4314787,,,,
431480,PORTAO,4314803,,,,
431490,PORTO ALEGRE,4314902,,,,
431500,PORTO LUCENA,4315008,,,,
431505,PORTO MAUA,4315057,,,,
431507,PORTO VERA CRUZ,4315073,,,,
431510,PORTO XAVIER,4315107,,,,
431513,POUSO NOVO,4315131,,,,
431514,PRESIDENTE LUCENA,4315149,,,,
431515,PROGRESSO,4315156,,,,
431517,PROTASIO ALVES,4315172,,,,
431520,PUTINGA,4315206,,,,
431530,QUARAI,4315305,,,,
431531,QUATRO IRMAOS,4315313,,,,
431532,QUEVEDOS,4315321,,,,
431535,QUINZE DE NOVEMBRO,4315354,,,,
431540,REDENTORA,4315404,,,,
431545,RELVADO,4315453,,,,
431550,RESTINGA SECA,4315503,,,,
431555,RIO DOS INDIOS,4315552,,,,
431560,RIO GRANDE,4315602,,,,
431570,RIO PARDO,4315701,,,,
431575,RIOZINHO,4315750,,,,
431580,ROCA SALES,4315800,,,,
431590,RODEIO BONITO,4315909,,,,
431595,ROLADOR,4315958,,,,
431600,ROLANTE,4316006,,,,
431610,RONDA ALTA,4316105,,,,
431620,RONDINHA,4316204,,,,
431630,ROQUE GONZALES,4316303,,,,
431640,ROSARIO DO SUL,4316402,,,,
431642,SAGRADA FAMILIA,4316428,,,,
431643,SALDANHA MARINHO,4316436,,,,
431645,SALTO DO JACUI,4316451,,,,
431647,SALVADOR DAS MISSOES,4316477,,,,
431650,SALVADOR DO SUL,4316501,,,,
431660,SANANDUVA,4316600,,,,
431670,SANTA BARBARA DO SUL,4316709,,,,
431673,SANTA CECILIA DO SUL,4316733,,,,
431675,SANTA CLARA DO SUL,4316758,,,,
431680,SANTA CRUZ DO SUL,4316808,,,,
431690,SANTA MARIA,2409332,,,,
431695,SANTA MARIA DO HERVAL,4316956,,,,
431697,SANTA MARGARIDA DO SUL,4316972,,,,
431700,SANTANA DA BOA VISTA,4317004,,,,
431710,SANT'ANA DO LIVRAMENTO,4317103,,,,
431720,SANTA ROSA,4317202,,,,
431725,SANTA TEREZA,4317251,,,,
431730,SANTA VITORIA DO PALMAR,4317301,,,,
431740,SANTIAGO,4317400,,,,
431750,SANTO ANGELO,4317509,,,,
431755,SANTO ANTONIO DO PALMA,4317558,,,,
431760,SANTO ANTONIO DA PATRULHA,4317608,,,,
431770,SANTO ANTONIO DAS MISSOES,4317707,,,,
431775,SANTO ANTONIO DO PLANALTO,4317756,,,,
431780,SANTO AUGUSTO,4317806,,,,
431790,SANTO CRISTO,4317905,,,,
431795,SANTO EXPEDITO DO SUL,4317954,,,,
431800,SAO BORJA,4318002,,,,
431805,SAO DOMINGOS DO SUL,4318051,,,,
431810,SAO FRANCISCO DE ASSIS,4318101,,,,
431820,SAO FRANCISCO DE PAULA,3161205,,,,
431830,SAO GABRIEL,2929255,,,,
431840,SAO JERONIMO,4318408,,,,
431842,SAO JOAO DA URTIGA,4318424,,,,
431843,SAO JOAO DO POLESINE,4318432,,,,
431844,SAO JORGE,4318440,,,,
431845,SAO JOSE DAS MISSOES,4318457,,,,
431846,SAO JOSE DO HERVAL,4318465,,,,
431848,SAO JOSE DO HORTENCIO,4318481,,,,
431849,SAO JOSE DO INHACORA,4318499,,,,
431850,SAO JOSE DO NORTE,4318507,,,,
431860,SAO JOSE DO OURO,4318606,,,,
431861,SAO JOSE DO SUL,4318614,,,,
431862,SAO JOSE DOS AUSENTES,4318622,,,,
431870,SAO LEOPOLDO,4318705,,,,
431880,SAO LOURENCO DO SUL,4318804,,,,
431890,SAO LUIZ GONZAGA,4318903,,,,
431900,SAO MARCOS,4319000,,,,
431910,SAO MARTINHO,4319109,,,,
431912,SAO MARTINHO DA SERRA,4319125,,,,
431915,SAO MIGUEL DAS MISSOES,4319158,,,,
431920,SAO NICOLAU,4319208,,,,
431930,SAO PAULO DAS MISSOES,4319307,,,,
431935,SAO PEDRO DA SERRA,4319356,,,,
431936,SAO PEDRO DAS MISSOES,4319364,,,,
431937,SAO PEDRO DO BUTIA,4319372,,,,
431940,SAO PEDRO DO SUL,4319406,,,,
431950,SAO SEBASTIAO DO CAI,4319505,,,,
431960,SAO SEPE,4319604,,,,
431970,SAO VALENTIM,4319703,,,,
431971,SAO VALENTIM DO SUL,4319711,,,,
431973,SAO VALERIO DO SUL,4319737,,,,
431975,SAO VENDELINO,4319752,,,,
431980,SAO VICENTE DO SUL,4319802,,,,
431990,SAPIRANGA,4319901,,,,
432000,SAPUCAIA DO SUL,4320008,,,,
432010,SARANDI,4126256,,,,
432020,SEBERI,4320206,,,,
432023,SEDE NOVA,4320230,,,,
432026,SEGREDO,4320263,,,,
432030,SELBACH,4320305,,,,
432032,SENADOR SALGADO FILHO,4320321,,,,
432035,SENTINELA DO SUL,4320354,,,,
432040,SERAFINA CORREA,4320404,,,,
432045,SERIO,4320453,,,,
432050,SERTAO,4320503,,,,
432055,SERTAO SANTANA,4320552,,,,
432057,SETE DE SETEMBRO,4320578,,,,
432060,SEVERIANO DE ALMEIDA,4320602,,,,
432065,SILVEIRA MARTINS,4320651,,,,
432067,SINIMBU,4320677,,,,
432070,SOBRADINHO,2930774,,,,
432080,SOLEDADE,2516102,,,,
432085,TABAI,4320859,,,,
432090,TAPEJARA,4126801,,,,
432100,TAPERA,4321006,,,,
432110,TAPES,4321105,,,,
432120,TAQUARA,4321204,,,,
432130,TAQUARI,4321303,,,,
432132,TAQUARUCU DO SUL,4321329,,,,
432135,TAVARES,2516607,,,,
432140,TENENTE PORTELA,4321402,,,,
432143,TERRA DE AREIA,4321436,,,,
432145,TEUTONIA,4321451,,,,
432146,TIO HUGO,4321469,,,,
432147,TIRADENTES DO SUL,4321477,,,,
432149,TOROPI,4321493,,,,
432150,TORRES,4321501,,,,
432160,TRAMANDAI,4321600,,,,
432162,TRAVESSEIRO,4321626,,,,
432163,TRES ARROIOS,4321634,,,,
432166,TRES CACHOEIRAS,4321667,,,,
432170,TRES COROAS,4321709,,,,
432180,TRES DE MAIO,4321808,,,,
432183,TRES FORQUILHAS,4321832,,,,
432185,TRES PALMEIRAS,4321857,,,,
432190,TRES PASSOS,4321907,,,,
432195,TRINDADE DO SUL,4321956,,,,
432200,TRIUNFO,2516805,,,,
432210,TUCUNDUVA,4322103,,,,
432215,TUNAS,4322152,,,,
432218,TUPANCI DO SUL,4322186,,,,
432220,TUPANCIRETA,4322202,,,,
432225,TUPANDI,4322251,,,,
432230,TUPARENDI,4322301,,,,
432232,TURUCU,4322327,,,,
432234,UBIRETAMA,4322343,,,,
432235,UNIAO DA SERRA,4322350,,,,
432237,UNISTALDA,4322376,,,,
432240,URUGUAIANA,4322400,,,,
432250,VACARIA,4322509,,,,
432252,VALE VERDE,4322525,,,,
432253,VALE DO SOL,4322533,,,,
432254,VALE REAL,4322541,,,,
432255,VANINI,4322558,,,,
432260,VENANCIO AIRES,4322608,,,,
432270,VERA CRUZ,2933208,,,,
432280,VERANOPOLIS,4322806,,,,
432285,VESPASIANO CORREA,4322855,,,,
432290,VIADUTOS,4322905,,,,
432300,VIAMAO,4323002,,,,
432310,VICENTE DUTRA,4323101,,,,
432320,VICTOR GRAEFF,4323200,,,,
432330,VILA FLORES,4323309,,,,
432335,VILA LANGARO,4323358,,,,
432340,VILA MARIA,4323408,,,,
432345,VILA NOVA DO SUL,4323457,,,,
432350,VISTA ALEGRE,4323507,,,,
432360,VISTA ALEGRE DO PRATA,4323606,,,,
432370,VISTA GAUCHA,4323705,,,,
432375,VITORIA DAS MISSOES,4323754,,,,
432377,WESTFALIA,4323770,,,,
432380,XANGRI-LA,4323804,,,,
500020,AGUA CLARA,5000203,,,,
500025,ALCINOPOLIS,5000252,,,,
500060,AMAMBAI,5000609,,,,
500070,ANASTACIO,5000708,,,,
500080,ANAURILANDIA,5000807,,,,
500085,ANGELICA,5000856,,,,
500090,ANTONIO JOAO,5000906,,,,
500100,APARECIDA DO TABOADO,5001003,,,,
500110,AQUIDAUANA,5001102,,,,
500124,ARAL MOREIRA,5001243,,,,
500150,BANDEIRANTES,5001508,,,,
500190,BATAGUASSU,5001904,,,,
500200,BATAYPORA,5002001,,,,
500210,BELA VISTA,5002100,,,,
500215,BODOQUENA,5002159,,,,
500220,BONITO,2904050,,,,
500230,BRASILANDIA,5002308,,,,
500240,CAARAPO,5002407,,,,
500260,CAMAPUA,5002605,,,,
500270,CAMPO GRANDE,2701506,,,,
500280,CARACOL,5002803,,,,
500290,CASSILANDIA,5002902,,,,
500295,CHAPADAO DO SUL,5002951,,,,
500310,CORGUINHO,5003108,,,,
500315,CORONEL SAPUCAIA,5003157,,,,
500320,CORUMBA,5003207,,,,
500325,COSTA RICA,5003256,,,,
500330,COXIM,5003306,,,,
500345,DEODAPOLIS,5003454,,,,
500348,DOIS IRMAOS DO BURITI,5003488,,,,
500350,DOURADINA,5003504,,,,
500370,DOURADOS,5003702,,,,
500375,ELDORADO,5003751,,,,
500380,FATIMA DO SUL,5003801,,,,
500390,FIGUEIRAO,5003900,,,,
500400,GLORIA DE DOURADOS,5004007,,,,
500410,GUIA LOPES DA LAGUNA,5004106,,,,
500430,IGUATEMI,5004304,,,,
500440,INOCENCIA,5004403,,,,
500450,ITAPORA,5004502,,,,
500460,ITAQUIRAI,5004601,,,,
500470,IVINHEMA,5004700,,,,
500480,JAPORA,5004809,,,,
500490,JARAGUARI,5004908,,,,
500500,JARDIM,2307106,,,,
500510,JATEI,5005103,,,,
500515,JUTI,5005152,,,,
500520,LADARIO,5005202,,,,
500525,LAGUNA CARAPA,5005251,,,,
500540,MARACAJU,5005400,,,,
500560,MIRANDA,5005608,,,,
500568,MUNDO NOVO,2922102,,,,
500570,NAVIRAI,5005707,,,,
500580,NIOAQUE,5005806,,,,
500600,NOVA ALVORADA DO SUL,5006002,,,,
500620,NOVA ANDRADINA,5006200,,,,
500625,NOVO HORIZONTE DO SUL,5006259,,,,
500627,PARAISO DAS AGUAS,5006275,,,,
500630,PARANAIBA,5006309,,,,
500635,PARANHOS,5006358,,,,
500640,PEDRO GOMES,5006408,,,,
500660,PONTA PORA,5006606,,,,
500690,PORTO MURTINHO,5006903,,,,
500710,RIBAS DO RIO PARDO,5007109,,,,
500720,RIO BRILHANTE,5007208,,,,
500730,RIO NEGRO,5007307,,,,
500740,RIO VERDE DE MATO GROSSO,5007406,,,,
500750,ROCHEDO,5007505,,,,
500755,SANTA RITA DO PARDO,5007554,,,,
500769,SAO GABRIEL DO OESTE,5007695,,,,
500770,SETE QUEDAS,5007703,,,,
500780,SELVIRIA,5007802,,,,
500790,SIDROLANDIA,5007901,,,,
500793,SONORA,5007935,,,,
500795,TACURU,5007950,,,,
500797,TAQUARUSSU,5007976,,,,
500800,TERENOS,5008008,,,,
500830,TRES LAGOAS,5008305,,,,
500840,VICENTINA,5008404,,,,
510010,ACORIZAL,5100102,,,,
510020,AGUA BOA,3100609,,,,
510025,ALTA FLORESTA,5100250,,,,
510030,ALTO ARAGUAIA,5100300,,,,
510035,ALTO BOA VISTA,5100359,,,,
510040,ALTO GARCAS,5100409,,,,
510050,ALTO PARAGUAI,5100508,,,,
510060,ALTO TAQUARI,5100607,,,,
510080,APIACAS,5100805,,,,
510100,ARAGUAIANA,5101001,,,,
510120,ARAGUAINHA,5101209,,,,
510125,ARAPUTANGA,5101258,,,,
510130,ARENAPOLIS,5101308,,,,
510140,ARIPUANA,5101407,,,,
510160,BARAO DE MELGACO,5101605,,,,
510170,BARRA DO BUGRES,5101704,,,,
510180,BARRA DO GARCAS,5101803,,,,
510185,BOM JESUS DO ARAGUAIA,5101852,,,,
510190,BRASNORTE,5101902,,,,
510250,CACERES,5102504,,,,
510260,CAMPINAPOLIS,5102603,,,,
510263,CAMPO NOVO DO PARECIS,5102637,,,,
510267,CAMPO VERDE,5102678,,,,
510268,CAMPOS DE JULIO,5102686,,,,
510269,CANABRAVA DO NORTE,5102694,,,,
510270,CANARANA,2906204,,,,
510279,CARLINDA,5102793,,,,
510285,CASTANHEIRA,5102850,,,,
510300,CHAPADA DOS GUIMARAES,5103007,,,,
510305,CLAUDIA,5103056,,,,
510310,COCALINHO,5103106,,,,
510320,COLIDER,5103205,,,,
510325,COLNIZA,5103254,,,,
510330,COMODORO,5103304,,,,
510335,CONFRESA,5103353,,,,
510336,CONQUISTA D'OESTE,5103361,,,,
510337,COTRIGUACU,5103379,,,,
510340,CUIABA,5103403,,,,
510343,CURVELANDIA,5103437,,,,
510345,DENISE,5103452,,,,
510350,DIAMANTINO,5103502,,,,
510360,DOM AQUINO,5103601,,,,
510370,FELIZ NATAL,5103700,,,,
510380,FIGUEIROPOLIS D'OESTE,5103809,,,,
510385,GAUCHA DO NORTE,5103858,,,,
510390,GENERAL CARNEIRO,5103908,,,,
510395,GLORIA D'OESTE,5103957,,,,
510410,GUARANTA DO NORTE,5104104,,,,
510420,GUIRATINGA,5104203,,,,
510450,INDIAVAI,5104500,,,,
510452,IPIRANGA DO NORTE,5104526,,,,
510454,ITANHANGA,5104542,,,,
510455,ITAUBA,5104559,,,,
510460,ITIQUIRA,5104609,,,,
510480,JACIARA,5104807,,,,
510490,JANGADA,5104906,,,,
510500,JAURU,5105002,,,,
510510,JUARA,5105101,,,,
510515,JUINA,5105150,,,,
510517,JURUENA,5105176,,,,
510520,JUSCIMEIRA,5105200,,,,
510523,LAMBARI D'OESTE,5105234,,,,
510525,LUCAS DO RIO VERDE,5105259,,,,
510530,LUCIARA,5105309,,,,
510550,VILA BELA DA SANTISSIMA TRINDADE,5105507,,,,
510558,MARCELANDIA,5105580,,,,
510560,MATUPA,5105606,,,,
510562,MIRASSOL D'OESTE,5105622,,,,
510590,NOBRES,5105903,,,,
510600,NORTELANDIA,5106000,,,,
510610,NOSSA SENHORA DO LIVRAMENTO,5106109,,,,
510615,NOVA BANDEIRANTES,5106158,,,,
510617,NOVA NAZARE,5106174,,,,
510618,NOVA LACERDA,5106182,,,,
510619,NOVA SANTA HELENA,5106190,,,,
510620,NOVA BRASILANDIA,5106208,,,,
510621,NOVA CANAA DO NORTE,5106216,,,,
510622,NOVA MUTUM,5106224,,,,
510623,NOVA OLIMPIA,5106232,,,,
510624,NOVA UBIRATA,5106240,,,,
510625,NOVA XAVANTINA,5106257,,,,
510626,NOVO MUNDO,5106265,,,,
510627,NOVO HORIZONTE DO NORTE,5106273,,,,
510628,NOVO SAO JOAQUIM,5106281,,,,
510629,PARANAITA,5106299,,,,
510630,PARANATINGA,5106307,,,,
510631,NOVO SANTO ANTONIO,5106315,,,,
510637,PEDRA PRETA,5106372,,,,
510642,PEIXOTO DE AZEVEDO,5106422,,,,
510645,PLANALTO DA SERRA,5106455,,,,
510650,POCONE,5106505,,,,
510665,PONTAL DO ARAGUAIA,5106653,,,,
510670,PONTE BRANCA,5106703,,,,
510675,PONTES E LACERDA,5106752,,,,
510677,PORTO ALEGRE DO NORTE,5106778,,,,
510680,PORTO DOS GAUCHOS,5106802,,,,
510682,PORTO ESPERIDIAO,5106828,,,,
510685,PORTO ESTRELA,5106851,,,,
510700,POXOREO,5107008,,,,
510704,PRIMAVERA DO LESTE,5107040,,,,
510706,QUERENCIA,5107065,,,,
510710,SAO JOSE DOS QUATRO MARCOS,5107107,,,,
510715,RESERVA DO CABACAL,5107156,,,,
510718,RIBEIRAO CASCALHEIRA,5107180,,,,
510719,RIBEIRAOZINHO,5107198,,,,
510720,RIO BRANCO,1200401,,,,
510724,SANTA CARMEM,5107248,,,,
510726,SANTO AFONSO,5107263,,,,
510729,SAO JOSE DO POVO,5107297,,,,
510730,SAO JOSE DO RIO CLARO,5107305,,,,
510735,SAO JOSE DO XINGU,5107354,,,,
510740,SAO PEDRO DA CIPA,5107404,,,,
510757,RONDOLANDIA,5107578,,,,
510760,RONDONOPOLIS,5107602,,,,
510770,ROSARIO OESTE,5107701,,,,
510774,SANTA CRUZ DO XINGU,5107743,,,,
510775,SALTO DO CEU,5107750,,,,
510776,SANTA RITA DO TRIVELATO,5107768,,,,
510777,SANTA TEREZINHA,2928505,,,,
510779,SANTO ANTONIO DO LESTE,5107792,,,,
510780,SANTO ANTONIO DO LEVERGER,5107800,,,,
510785,SAO FELIX DO ARAGUAIA,5107859,,,,
510787,SAPEZAL,5107875,,,,
510788,SERRA NOVA DOURADA,5107883,,,,
510790,SINOP,5107909,,,,
510792,SORRISO,5107925,,,,
510794,TABAPORA,5107941,,,,
510795,TANGARA DA SERRA,5107958,,,,
510800,TAPURAH,5108006,,,,
510805,TERRA NOVA DO NORTE,5108055,,,,
510810,TESOURO,5108105,,,,
510820,TORIXOREU,5108204,,,,
510830,UNIAO DO SUL,5108303,,,,
510835,VALE DE SAO DOMINGOS,5108352,,,,
510840,VARZEA GRANDE,5108402,,,,
510850,VERA,5108501,,,,
510860,VILA RICA,5108600,,,,
510880,NOVA GUARITA,5108808,,,,
510885,NOVA MARILANDIA,5108857,,,,
510890,NOVA MARINGA,5108907,,,,
510895,NOVA MONTE VERDE,5108956,,,,
520005,ABADIA DE GOIAS,5200050,,,,
520010,ABADIANIA,5200100,,,,
520013,ACREUNA,5200134,,,,
520015,ADELANDIA,5200159,,,,
520017,AGUA FRIA DE GOIAS,5200175,,,,
520020,AGUA LIMPA,5200209,,,,
520025,AGUAS LINDAS DE GOIAS,5200258,,,,
520030,ALEXANIA,5200308,,,,
520050,ALOANDIA,5200506,,,,
520055,ALTO HORIZONTE,5200555,,,,
520060,ALTO PARAISO DE GOIAS,5200605,,,,
520080,ALVORADA DO NORTE,5200803,,,,
520082,AMARALINA,5200829,,,,
520085,AMERICANO DO BRASIL,5200852,,,,
520090,AMORINOPOLIS,5200902,,,,
520110,ANAPOLIS,5201108,,,,
520120,ANHANGUERA,5201207,,,,
520130,ANICUNS,5201306,,,,
520140,APARECIDA DE GOIANIA,5201405,,,,
520145,APARECIDA DO RIO DOCE,5201454,,,,
520150,APORE,5201504,,,,
520160,ARACU,5201603,,,,
520170,ARAGARCAS,5201702,,,,
520180,ARAGOIANIA,5201801,,,,
520215,ARAGUAPAZ,5202155,,,,
520235,ARENOPOLIS,5202353,,,,
520250,ARUANA,5202502,,,,
520260,AURILANDIA,5202601,,,,
520280,AVELINOPOLIS,5202809,,,,
520310,BALIZA,5203104,,,,
520320,BARRO ALTO,2903235,,,,
520330,BELA VISTA DE GOIAS,5203302,,,,
520340,BOM JARDIM DE GOIAS,5203401,,,,
520350,BOM JESUS DE GOIAS,5203500,,,,
520355,BONFINOPOLIS,5203559,,,,
520357,BONOPOLIS,5203575,,,,
520360,BRAZABRANTES,5203609,,,,
520380,BRITANIA,5203807,,,,
520390,BURITI ALEGRE,5203906,,,,
520393,BURITI DE GOIAS,5203939,,,,
520396,BURITINOPOLIS,5203962,,,,
520400,CABECEIRAS,5204003,,,,
520410,CACHOEIRA ALTA,5204102,,,,
520420,CACHOEIRA DE GOIAS,5204201,,,,
520425,CACHOEIRA DOURADA,5204250,,,,
520430,CACU,5204300,,,,
520440,CAIAPONIA,5204409,,,,
520450,CALDAS NOVAS,5204508,,,,
520455,CALDAZINHA,5204557,,,,
520460,CAMPESTRE DE GOIAS,5204607,,,,
520465,CAMPINACU,5204656,,,,
520470,CAMPINORTE,5204706,,,,
520480,CAMPO ALEGRE DE GOIAS,5204805,,,,
520485,CAMPO LIMPO DE GOIAS,5204854,,,,
520490,CAMPOS BELOS,5204904,,,,
520495,CAMPOS VERDES,5204953,,,,
520500,CARMO DO RIO VERDE,5205000,,,,
520505,CASTELANDIA,5205059,,,,
520510,CATALAO,5205109,,,,
520520,CATURAI,5205208,,,,
520530,CAVALCANTE,5205307,,,,
520540,CERES,5205406,,,,
520545,CEZARINA,5205455,,,,
520547,CHAPADAO DO CEU,5205471,,,,
520549,CIDADE OCIDENTAL,5205497,,,,
520551,COCALZINHO DE GOIAS,5205513,,,,
520552,COLINAS DO SUL,5205521,,,,
520570,CORREGO DO OURO,5205703,,,,
520580,CORUMBA DE GOIAS,5205802,,,,
520590,CORUMBAIBA,5205901,,,,
520620,CRISTALINA,5206206,,,,
520630,CRISTIANOPOLIS,5206305,,,,
520640,CRIXAS,5206404,,,,
520650,CROMINIA,5206503,,,,
520660,CUMARI,5206602,,,,
520670,DAMIANOPOLIS,5206701,,,,
520680,DAMOLANDIA,5206800,,,,
520690,DAVINOPOLIS,5206909,,,,
520710,DIORAMA,5207105,,,,
520725,DOVERLANDIA,5207253,,,,
520735,EDEALINA,5207352,,,,
520740,EDEIA,5207402,,,,
520750,ESTRELA DO NORTE,5207501,,,,
520753,FAINA,5207535,,,,
520760,FAZENDA NOVA,5207600,,,,
520780,FIRMINOPOLIS,5207808,,,,
520790,FLORES DE GOIAS,5207907,,,,
520800,FORMOSA,5208004,,,,
520810,FORMOSO,5208103,,,,
520815,GAMELEIRA DE GOIAS,5208152,,,,
520830,DIVINOPOLIS DE GOIAS,5208301,,,,
520840,GOIANAPOLIS,5208400,,,,
520850,GOIANDIRA,5208509,,,,
520860,GOIANESIA,5208608,,,,
520870,GOIANIA,5208707,,,,
520880,GOIANIRA,5208806,,,,
520890,GOIAS,5208905,,,,
520910,GOIATUBA,5209101,,,,
520915,GOUVELANDIA,5209150,,,,
520920,GUAPO,5209200,,,,
520929,GUARAITA,5209291,,,,
520940,GUARANI DE GOIAS,5209408,,,,
520945,GUARINOS,5209457,,,,
520960,HEITORAI,5209606,,,,
520970,HIDROLANDIA,2305209,,,,
520980,HIDROLINA,5209804,,,,
520990,IACIARA,5209903,,,,
520993,INACIOLANDIA,5209937,,,,
520995,INDIARA,5209952,,,,
521000,INHUMAS,5210000,,,,
521010,IPAMERI,5210109,,,,
521015,IPIRANGA DE GOIAS,5210158,,,,
521020,IPORA,5210208,,,,
521030,ISRAELANDIA,5210307,,,,
521040,ITABERAI,5210406,,,,
521056,ITAGUARI,5210562,,,,
521060,ITAGUARU,5210604,,,,
521080,ITAJA,5210802,,,,
521090,ITAPACI,5210901,,,,
521100,ITAPIRAPUA,5211008,,,,
521120,ITAPURANGA,5211206,,,,
521130,ITARUMA,5211305,,,,
521140,ITAUCU,5211404,,,,
521150,ITUMBIARA,5211503,,,,
521160,IVOLANDIA,5211602,,,,
521170,JANDAIA,5211701,,,,
521180,JARAGUA,5211800,,,,
521190,JATAI,5211909,,,,
521200,JAUPACI,5212006,,,,
521205,JESUPOLIS,5212055,,,,
521210,JOVIANIA,5212105,,,,
521220,JUSSARA,2918506,,,,
521225,LAGOA SANTA,5212253,,,,
521230,LEOPOLDO DE BULHOES,5212303,,,,
521250,LUZIANIA,5212501,,,,
521260,MAIRIPOTABA,5212600,,,,
521270,MAMBAI,5212709,,,,
521280,MARA ROSA,5212808,,,,
521290,MARZAGAO,5212907,,,,
521295,MATRINCHA,5212956,,,,
521300,MAURILANDIA,5213004,,,,
521305,MIMOSO DE GOIAS,5213053,,,,
521308,MINACU,5213087,,,,
521310,MINEIROS,5213103,,,,
521340,MOIPORA,5213400,,,,
521350,MONTE ALEGRE DE GOIAS,5213509,,,,
521370,MONTES CLAROS DE GOIAS,5213707,,,,
521375,MONTIVIDIU,5213756,,,,
521377,MONTIVIDIU DO NORTE,5213772,,,,
521380,MORRINHOS,2308906,,,,
521385,MORRO AGUDO DE GOIAS,5213855,,,,
521390,MOSSAMEDES,5213905,,,,
521400,MOZARLANDIA,5214002,,,,
521405,MUNDO NOVO,2922102,,,,
521410,MUTUNOPOLIS,5214101,,,,
521440,NAZARIO,5214408,,,,
521450,NEROPOLIS,5214507,,,,
521460,NIQUELANDIA,5214606,,,,
521470,NOVA AMERICA,5214705,,,,
521480,NOVA AURORA,5214804,,,,
521483,NOVA CRIXAS,5214838,,,,
521486,NOVA GLORIA,5214861,,,,
521487,NOVA IGUACU DE GOIAS,5214879,,,,
521490,NOVA ROMA,5214903,,,,
521500,NOVA VENEZA,5215009,,,,
521520,NOVO BRASIL,5215207,,,,
521523,NOVO GAMA,5215231,,,,
521525,NOVO PLANALTO,5215256,,,,
521530,ORIZONA,5215306,,,,
521540,OURO VERDE DE GOIAS,5215405,,,,
521550,OUVIDOR,5215504,,,,
521560,PADRE BERNARDO,5215603,,,,
521565,PALESTINA DE GOIAS,5215652,,,,
521570,PALMEIRAS DE GOIAS,5215702,,,,
521580,PALMELO,5215801,,,,
521590,PALMINOPOLIS,5215900,,,,
521600,PANAMA,5216007,,,,
521630,PARANAIGUARA,5216304,,,,
521640,PARAUNA,5216403,,,,
521645,PEROLANDIA,5216452,,,,
521680,PETROLINA DE GOIAS,5216809,,,,
521690,PILAR DE GOIAS,5216908,,,,
521710,PIRACANJUBA,5217104,,,,
